Precision,Recall,F1 Score,ROC AUC
0.5714285714285714,0.1990521327014218,0.29525483304042177,0.7534118417337923
0.5714285714285714,0.1990521327014218,0.29525483304042177,0.7534118417337923
0.5524475524475524,0.2010178117048346,0.2947761194029851,0.7788792987423027
